year-week,ID_material,Units
2019-44,120009816,288.0
2019-45,120009816,720.0
2019-46,120009816,1008.0
2019-47,120009816,1008.0
2019-48,120009816,576.0
2019-49,120009816,1152.0
2019-50,120009816,1296.0
2019-51,120009816,1440.0
2019-52,120009816,0.0
2020-01,120009816,2016.0
2020-02,120009816,1296.0
2020-03,120009816,576.0
2020-04,120009816,0.0
2020-05,120009816,288.0
2020-06,120009816,288.0
2020-07,120009816,144.0
2020-08,120009816,1008.0
2020-09,120009816,288.0
2020-10,120009816,1728.0
2020-11,120009816,144.0
2020-12,120009816,720.0
2020-13,120009816,0.0
2020-14,120009816,0.0
2020-15,120009816,720.0
2020-16,120009816,1056.0
2020-17,120009816,1392.0
2020-18,120009816,1728.0
2020-19,120009816,1548.0
2020-20,120009816,1368.0
2020-21,120009816,1188.0
2020-22,120009816,1008.0
2020-23,120009816,1728.0
2020-24,120009816,2160.0
2020-25,120009816,1152.0
2020-26,120009816,1152.0
2020-27,120009816,576.0
2020-28,120009816,864.0
2020-29,120009816,648.0
2020-30,120009816,432.0
2020-31,120009816,864.0
2020-32,120009816,576.0
2020-33,120009816,432.0
2020-34,120009816,576.0
2020-35,120009816,720.0
2020-36,120009816,1152.0
2020-37,120009816,1008.0
2020-38,120009816,0.0
2020-39,120009816,1440.0
2020-40,120009816,432.0
2020-41,120009816,432.0
2020-42,120009816,1152.0
2020-43,120009816,0.0
2020-44,120009816,144.0
2020-45,120009816,0.0
2020-46,120009816,0.0
2020-47,120009816,0.0
2020-48,120009816,1104.0
2020-49,120009816,1056.0
2020-50,120009816,1008.0
2020-51,120009816,1584.0
2020-52,120009816,0.0
2020-53,120009816,864.0
2021-01,120009816,144.0
2021-02,120009816,144.0
2021-03,120009816,1008.0
2021-04,120009816,864.0
2021-05,120009816,576.0
2021-06,120009816,1008.0
2021-07,120009816,576.0
2021-08,120009816,432.0
2021-09,120009816,108.0
2021-10,120009816,0.0
2021-11,120009816,0.0
2021-12,120009816,0.0
2021-13,120009816,144.0
2021-14,120009816,1872.0
2021-15,120009816,864.0
2021-16,120009816,1728.0
2021-17,120009816,1800.0
2021-18,120009816,1872.0
2021-19,120009816,432.0
2021-20,120009816,288.0
2021-21,120009816,288.0
2021-22,120009816,1152.0
2021-23,120009816,720.0
2021-24,120009816,0.0
2021-25,120009816,144.0
2021-26,120009816,0.0
2021-27,120009816,0.0
2021-28,120009816,0.0
2021-29,120009816,0.0
2021-30,120009816,0.0
2021-31,120009816,0.0
2021-32,120009816,0.0
2021-33,120009816,0.0
2021-34,120009816,1152.0
2021-35,120009816,864.0
2021-36,120009816,432.0
2021-37,120009816,144.0
2021-38,120009816,288.0
2021-39,120009816,288.0
2021-40,120009816,1008.0
2021-41,120009816,1440.0
2021-42,120009816,864.0
2021-43,120009816,576.0
2021-44,120009816,720.0
2021-45,120009816,576.0
2021-46,120009816,576.0
2021-47,120009816,720.0
2021-48,120009816,1008.0
2021-49,120009816,432.0
2021-50,120009816,144.0
2021-51,120009816,0.0
2021-52,120009816,0.0
2022-01,120009816,144.0
2022-02,120009816,1296.0
2022-03,120009816,144.0
2022-04,120009816,432.0
2022-05,120009816,720.0
2022-06,120009816,864.0
2022-07,120009816,288.0
2022-08,120009816,0.0
2022-09,120009816,0.0
2022-10,120009816,576.0
2022-11,120009816,1152.0
2022-12,120009816,432.0
2022-13,120009816,144.0
2022-14,120009816,576.0
2022-15,120009816,144.0
2022-16,120009816,1584.0
2022-17,120009816,1152.0
2022-18,120009816,0.0
2022-19,120009816,0.0
2022-20,120009816,0.0
2022-21,120009816,0.0
2022-22,120009816,0.0
2022-23,120009816,144.0
2022-24,120009816,2016.0
2022-25,120009816,576.0
2022-26,120009816,720.0
2022-27,120009816,576.0
2022-28,120009816,864.0
2022-29,120009816,288.0
2022-30,120009816,864.0
2022-31,120009816,432.0
2022-32,120009816,720.0
2022-33,120009816,1008.0
2022-34,120009816,288.0
2022-35,120009816,144.0
2022-36,120009816,720.0
2022-37,120009816,720.0
2022-38,120009816,576.0
2022-39,120009816,864.0
