year-week,ID_material,Units
2020-28,120009814,156
2020-29,120009814,624
2020-30,120009814,1092
2020-31,120009814,780
2020-32,120009814,780
2020-33,120009814,780
2020-34,120009814,468
2020-35,120009814,312
2020-36,120009814,468
2020-37,120009814,468
2020-38,120009814,156
2020-39,120009814,156
2020-40,120009814,0
2020-41,120009814,624
2020-42,120009814,312
2020-43,120009814,156
2020-44,120009814,156
2020-45,120009814,936
2020-46,120009814,468
2020-47,120009814,624
2020-48,120009814,312
2020-49,120009814,780
2020-50,120009814,156
2020-51,120009814,624
2020-52,120009814,156
2020-53,120009814,156
2021-01,120009814,312
2021-02,120009814,468
2021-03,120009814,624
2021-04,120009814,624
2021-05,120009814,312
2021-06,120009814,936
2021-07,120009814,156
2021-08,120009814,1092
2021-09,120009814,780
2021-10,120009814,156
2021-11,120009814,312
2021-12,120009814,780
2021-13,120009814,156
2021-14,120009814,624
2021-15,120009814,624
2021-16,120009814,156
2021-17,120009814,312
2021-18,120009814,312
2021-19,120009814,468
2021-20,120009814,780
2021-21,120009814,468
2021-22,120009814,780
2021-23,120009814,1092
2021-24,120009814,156
2021-25,120009814,156
2021-26,120009814,312
2021-27,120009814,624
2021-28,120009814,312
2021-29,120009814,936
2021-30,120009814,936
2021-31,120009814,1092
2021-32,120009814,312
2021-33,120009814,1092
2021-34,120009814,312
2021-35,120009814,468
2021-36,120009814,312
2021-37,120009814,312
2021-38,120009814,468
2021-39,120009814,156
2021-40,120009814,936
2021-41,120009814,780
2021-42,120009814,1404
2021-43,120009814,312
2021-44,120009814,0
2021-45,120009814,468
2021-46,120009814,156
2021-47,120009814,156
2021-48,120009814,468
2021-49,120009814,468
2021-50,120009814,156
2021-51,120009814,312
2021-52,120009814,624
2022-01,120009814,624
2022-02,120009814,546
2022-03,120009814,468
2022-04,120009814,156
2022-05,120009814,156
2022-06,120009814,780
2022-07,120009814,468
2022-08,120009814,156
2022-09,120009814,0
2022-10,120009814,468
2022-11,120009814,468
2022-12,120009814,0
2022-13,120009814,468
2022-14,120009814,468
2022-15,120009814,312
2022-16,120009814,1248
2022-17,120009814,702
2022-18,120009814,156
2022-19,120009814,780
2022-20,120009814,780
2022-21,120009814,468
2022-22,120009814,624
2022-23,120009814,0
2022-24,120009814,624
2022-25,120009814,624
2022-26,120009814,156
2022-27,120009814,780
2022-28,120009814,0
2022-29,120009814,624
2022-30,120009814,936
2022-31,120009814,312
2022-32,120009814,624
2022-33,120009814,1248
2022-34,120009814,156
2022-35,120009814,312
2022-36,120009814,156
2022-37,120009814,156
2022-38,120009814,0
2022-39,120009814,312
2020-45,120015842,600
2020-46,120015842,760
2020-47,120015842,920
2020-48,120015842,200
2020-49,120015842,320
2020-50,120015842,200
2020-51,120015842,760
2020-52,120015842,120
2020-53,120015842,200
2021-01,120015842,320
2021-02,120015842,440
2021-03,120015842,280
2021-04,120015842,440
2021-05,120015842,400
2021-06,120015842,160
2021-07,120015842,320
2021-08,120015842,160
2021-09,120015842,0
2021-10,120015842,0
2021-11,120015842,160
2021-12,120015842,160
2021-13,120015842,0
2021-14,120015842,840
2021-15,120015842,480
2021-16,120015842,120
2021-17,120015842,720
2021-18,120015842,320
2021-19,120015842,480
2021-20,120015842,200
2021-21,120015842,240
2021-22,120015842,440
2021-23,120015842,280
2021-24,120015842,160
2021-25,120015842,120
2021-26,120015842,280
2021-27,120015842,320
2021-28,120015842,120
2021-29,120015842,120
2021-30,120015842,120
2021-31,120015842,120
2021-32,120015842,200
2021-33,120015842,200
2021-34,120015842,120
2021-35,120015842,360
2021-36,120015842,320
2021-37,120015842,440
2021-38,120015842,400
2021-39,120015842,560
2021-40,120015842,520
2021-41,120015842,440
2021-42,120015842,440
2021-43,120015842,600
2021-44,120015842,360
2021-45,120015842,440
2021-46,120015842,600
2021-47,120015842,600
2021-48,120015842,620
2021-49,120015842,640
2021-50,120015842,360
2021-51,120015842,640
2021-52,120015842,400
